"expID","subID","eye","targetCategory","targetID","quadrant","breakTime","flag","outlier","pairedID"
"Gray","13","Right","Inverted",27,"Left",2.7888998,0,0,"B07"
"Gray","13","Right","Upright",10,"Right",1.3556419,0,0,"A10"
"Gray","13","Right","Inverted",40,"Right",1.6162456,0,0,"B20"
"Gray","13","Right","Upright",3,"Right",3.8547475,0,0,"A03"
"Gray","13","Right","Inverted",35,"Left",5.5663467,0,0,"B15"
"Gray","13","Right","Inverted",31,"Right",5.4778358,0,0,"B11"
"Gray","13","Right","Upright",10,"Left",3.8938542,0,0,"A10"
"Gray","13","Right","Inverted",29,"Right",3.2791018,0,0,"B09"
"Gray","13","Right","Upright",1,"Left",4.8257682,0,0,"A01"
"Gray","13","Right","Upright",12,"Right",7.121814,0,0,"A12"
"Gray","13","Right","Inverted",35,"Right",3.42753,0,0,"B15"
"Gray","13","Right","Upright",16,"Left",1.7881437,0,0,"A16"
"Gray","13","Right","Inverted",31,"Left",3.1409091,0,0,"B11"
"Gray","13","Right","Upright",4,"Right",6.5422906,0,0,"A04"
"Gray","13","Right","Upright",2,"Right",4.4402062,0,0,"A02"
"Gray","13","Right","Inverted",38,"Right",2.182064,0,0,"B18"
"Gray","13","Right","Inverted",39,"Right",3.9452621,0,0,"B19"
"Gray","13","Right","Upright",17,"Left",4.5970267,0,0,"A17"
"Gray","13","Right","Inverted",33,"Left",2.6252143,0,0,"B13"
"Gray","13","Right","Upright",1,"Right",5.2974209,0,0,"A01"
"Gray","13","Right","Inverted",37,"Right",3.1396581,0,0,"B17"
"Gray","13","Right","Upright",17,"Right",5.1761241,0,0,"A17"
"Gray","13","Right","Upright",4,"Left",4.6402071,0,0,"A04"
"Gray","13","Right","Inverted",30,"Left",4.6552308,0,0,"B10"
"Gray","13","Right","Inverted",21,"Left",6.1669343,0,0,"B01"
"Gray","13","Right","Upright",8,"Right",3.8239254,0,0,"A08"
"Gray","13","Right","Inverted",26,"Right",7.8490351,0,0,"B06"
"Gray","13","Right","Inverted",21,"Right",3.0129564,0,0,"B01"
"Gray","13","Right","Inverted",25,"Right",5.16913,0,0,"B05"
"Gray","13","Right","Upright",7,"Right",2.9324076,0,0,"A07"
"Gray","13","Right","Inverted",32,"Left",2.7838855,0,0,"B12"
"Gray","14","Left","Upright",8,"Left",15,1,NA,"A08"
"Gray","14","Left","Inverted",32,"Right",1.6733677,0,0,"B12"
"Gray","14","Left","Upright",13,"Left",4.8704054,0,0,"A13"
"Gray","14","Left","Upright",1,"Right",5.3110364,0,0,"A01"
"Gray","14","Left","Upright",19,"Left",11.3411528,0,0,"A19"
"Gray","14","Left","Inverted",25,"Right",5.4316398,0,0,"B05"
"Gray","14","Left","Upright",1,"Left",4.4734036,0,0,"A01"
"Gray","14","Left","Upright",12,"Left",4.2378386,0,0,"A12"
"Gray","14","Left","Upright",18,"Right",5.4476105,0,0,"A18"
"Gray","14","Left","Inverted",38,"Left",8.4120733,0,0,"B18"
"Gray","14","Left","Inverted",30,"Right",3.6005452,0,0,"B10"
"Gray","14","Left","Upright",15,"Right",6.3261391,0,0,"A15"
"Gray","14","Left","Inverted",35,"Right",3.4551037,0,0,"B15"
"Gray","14","Left","Upright",16,"Left",15,1,NA,"A16"
"Gray","14","Left","Inverted",21,"Right",2.6292573,0,0,"B01"
"Gray","14","Left","Upright",7,"Left",15,1,NA,"A07"
"Gray","14","Left","Upright",14,"Right",3.7528368,0,0,"A14"
"Gray","14","Left","Inverted",31,"Left",8.2558852,0,0,"B11"
"Gray","14","Left","Inverted",30,"Left",6.3076022,0,0,"B10"
"Gray","14","Left","Inverted",36,"Left",15,1,NA,"B16"
"Gray","14","Left","Inverted",27,"Left",15,1,NA,"B07"
"Gray","14","Left","Inverted",33,"Right",2.3685394,0,0,"B13"
"Gray","14","Left","Upright",5,"Left",9.9551668,0,0,"A05"
"Gray","14","Left","Upright",18,"Left",9.4381609,0,0,"A18"
"Gray","14","Left","Upright",15,"Left",10.1283596,0,0,"A15"
"Gray","14","Left","Upright",19,"Right",7.6851766,0,0,"A19"
"Gray","14","Left","Inverted",22,"Right",3.977607,0,0,"B02"
"Gray","14","Left","Upright",7,"Right",5.1118035,0,0,"A07"
"Gray","14","Left","Upright",8,"Right",5.2476925,0,0,"A08"
"Gray","14","Left","Inverted",40,"Left",5.912983,0,0,"B20"
"Gray","14","Left","Upright",14,"Left",5.2356215,0,0,"A14"
"Gray","14","Left","Inverted",29,"Left",7.9595498,0,0,"B09"
"Gray","14","Left","Upright",9,"Left",8.9244341,0,0,"A09"
"Gray","14","Left","Inverted",31,"Right",5.7707147,0,0,"B11"
"Gray","14","Left","Inverted",36,"Right",3.6290934,0,0,"B16"
"Gray","14","Left","Upright",4,"Right",4.5546671,0,0,"A04"
"Gray","14","Left","Inverted",22,"Left",5.5440375,0,0,"B02"
"Gray","14","Left","Inverted",24,"Right",4.3318101,0,0,"B04"
"Gray","14","Left","Inverted",39,"Left",8.6771014,0,0,"B19"
"Gray","14","Left","Inverted",35,"Left",14.2687403,0,1,"B15"
"Gray","14","Left","Inverted",28,"Left",7.3505192,0,0,"B08"
"Gray","14","Left","Inverted",37,"Right",4.2087358,0,0,"B17"
"Gray","14","Left","Upright",12,"Right",3.3212381,0,0,"A12"
"Gray","14","Left","Upright",3,"Right",2.7211003,0,0,"A03"
"Gray","14","Left","Inverted",34,"Right",2.8563904,0,0,"B14"
"Gray","14","Left","Upright",2,"Left",5.1211689,0,0,"A02"
"Gray","14","Left","Inverted",29,"Right",2.4740509,0,0,"B09"
"Gray","14","Left","Inverted",21,"Left",5.4771506,0,0,"B01"
"Gray","14","Left","Upright",3,"Left",3.9860565,0,0,"A03"
"Gray","14","Left","Upright",10,"Left",3.4079394,0,0,"A10"
"Gray","14","Left","Upright",5,"Right",4.6263446,0,0,"A05"
"Gray","14","Left","Upright",20,"Right",2.8847033,0,0,"A20"
"Gray","14","Left","Upright",6,"Left",15,1,NA,"A06"
"Gray","14","Left","Upright",4,"Left",6.822202,0,0,"A04"
"Gray","14","Left","Upright",9,"Right",5.7591051,0,0,"A09"
"Gray","14","Left","Upright",20,"Left",6.3890569,0,0,"A20"
"Gray","14","Left","Inverted",26,"Right",4.214881,0,0,"B06"
"Gray","14","Left","Inverted",32,"Left",4.6950567,0,0,"B12"
"Gray","14","Left","Inverted",33,"Left",15,1,NA,"B13"
"Gray","14","Left","Inverted",27,"Right",4.9551463,0,0,"B07"
"Gray","14","Left","Inverted",25,"Left",6.090126,0,0,"B05"
"Gray","14","Left","Upright",17,"Right",3.4796939,0,0,"A17"
"Gray","14","Left","Upright",17,"Left",3.9792707,0,0,"A17"
"Gray","14","Left","Upright",10,"Right",3.4249203,0,0,"A10"
"Gray","14","Left","Inverted",23,"Right",2.3001325,0,0,"B03"
"Gray","14","Left","Upright",6,"Right",2.6690778,0,0,"A06"
"Gray","14","Left","Inverted",40,"Right",2.3423267,0,0,"B20"
"Gray","14","Left","Upright",13,"Right",2.7112283,0,0,"A13"
"Gray","14","Left","Upright",16,"Right",3.4840271,0,0,"A16"
"Gray","14","Left","Inverted",23,"Left",13.0419798,0,1,"B03"
"Gray","14","Left","Inverted",34,"Left",5.7996325,0,0,"B14"
"Gray","14","Left","Inverted",24,"Left",4.6455106,0,0,"B04"
"Gray","14","Left","Inverted",28,"Right",6.7903711,0,0,"B08"
"Gray","14","Left","Upright",11,"Left",6.5063218,0,0,"A11"
"Gray","14","Left","Upright",2,"Right",5.3459143,0,0,"A02"
"Gray","14","Left","Upright",11,"Right",3.1404625,0,0,"A11"
"Gray","14","Left","Inverted",39,"Right",3.8664663,0,0,"B19"
"Gray","14","Left","Inverted",38,"Right",2.7394785,0,0,"B18"
"Gray","14","Left","Inverted",26,"Left",15,1,NA,"B06"
"Gray","14","Left","Inverted",37,"Left",5.0222877,0,0,"B17"
"Gray","15","Left","Inverted",33,"Left",2.1660724,0,0,"B13"
"Gray","15","Left","Inverted",40,"Right",2.6051673,0,0,"B20"
"Gray","15","Left","Upright",10,"Left",4.2264154,0,0,"A10"
"Gray","15","Left","Upright",18,"Left",5.6340325,0,0,"A18"
"Gray","15","Left","Inverted",31,"Right",7.2834868,0,0,"B11"
"Gray","15","Left","Upright",20,"Left",1.4439752,0,0,"A20"
"Gray","15","Left","Inverted",29,"Right",14.6169939,0,1,"B09"
"Gray","15","Left","Upright",15,"Left",5.6880153,0,0,"A15"
"Gray","15","Left","Upright",8,"Right",6.9449904,0,0,"A08"
"Gray","15","Left","Inverted",37,"Right",4.4780105,0,0,"B17"
"Gray","15","Left","Upright",6,"Left",2.9275999,0,0,"A06"
"Gray","15","Left","Upright",4,"Left",1.2220198,0,0,"A04"
"Gray","15","Left","Inverted",24,"Right",1.6234472,0,0,"B04"
"Gray","15","Left","Upright",11,"Left",1.5768966,0,0,"A11"
"Gray","15","Left","Inverted",36,"Left",2.6281119,0,0,"B16"
"Gray","15","Left","Inverted",38,"Left",3.0840342,0,0,"B18"
"Gray","15","Left","Upright",17,"Right",4.1942686,0,0,"A17"
"Gray","15","Left","Upright",17,"Left",2.796689,0,0,"A17"
"Gray","15","Left","Inverted",35,"Right",2.883016,0,0,"B15"
"Gray","15","Left","Inverted",26,"Right",4.9741523,0,0,"B06"
"Gray","15","Left","Upright",7,"Left",4.01894,0,0,"A07"
"Gray","15","Left","Inverted",27,"Right",1.6603383,0,0,"B07"
"Gray","15","Left","Upright",13,"Left",2.0119526,0,0,"A13"
"Gray","15","Left","Upright",1,"Right",3.6481057,0,0,"A01"
"Gray","15","Left","Inverted",37,"Left",6.5833943,0,0,"B17"
"Gray","15","Left","Inverted",23,"Left",6.1719693,0,0,"B03"
"Gray","15","Left","Upright",7,"Right",2.7974776,0,0,"A07"
"Gray","15","Left","Inverted",35,"Left",4.5189143,0,0,"B15"
"Gray","15","Left","Upright",13,"Right",4.7502381,0,0,"A13"
"Gray","15","Left","Upright",8,"Left",3.5841064,0,0,"A08"
"Gray","15","Left","Inverted",22,"Left",6.7733142,0,0,"B02"
"Gray","15","Left","Inverted",32,"Right",3.466352,0,0,"B12"
"Gray","15","Left","Upright",5,"Right",5.9245721,0,0,"A05"
"Gray","15","Left","Upright",20,"Right",3.1902843,0,0,"A20"
"Gray","15","Left","Inverted",39,"Left",2.9962167,0,0,"B19"
"Gray","15","Left","Inverted",34,"Left",3.0478818,0,0,"B14"
"Gray","15","Left","Inverted",22,"Right",8.2201598,0,0,"B02"
"Gray","15","Left","Inverted",39,"Right",6.5449542,0,0,"B19"
"Gray","15","Left","Upright",3,"Right",5.176777,0,0,"A03"
"Gray","15","Left","Inverted",31,"Left",2.2883579,0,0,"B11"
"Gray","15","Left","Upright",4,"Right",1.5159125,0,0,"A04"
"Gray","15","Left","Inverted",30,"Left",3.5390254,0,0,"B10"
"Gray","15","Left","Upright",10,"Right",4.0242015,0,0,"A10"
"Gray","15","Left","Inverted",21,"Right",5.1352997,0,0,"B01"
"Gray","15","Left","Upright",2,"Right",8.1273974,0,0,"A02"
"Gray","15","Left","Inverted",24,"Left",2.5787477,0,0,"B04"
"Gray","15","Left","Inverted",23,"Right",7.2852254,0,0,"B03"
"Gray","15","Left","Upright",12,"Right",4.8409724,0,0,"A12"
"Gray","15","Left","Upright",18,"Right",5.6279406,0,0,"A18"
"Gray","15","Left","Inverted",38,"Right",2.9739645,0,0,"B18"
"Gray","15","Left","Upright",1,"Left",2.7988785,0,0,"A01"
"Gray","15","Left","Upright",15,"Right",4.1141501,0,0,"A15"
"Gray","15","Left","Upright",2,"Left",4.0787927,0,0,"A02"
"Gray","15","Left","Inverted",36,"Right",4.9205822,0,0,"B16"
"Gray","15","Left","Inverted",25,"Right",5.5318828,0,0,"B05"
"Gray","15","Left","Inverted",32,"Left",2.91854,0,0,"B12"
"Gray","15","Left","Inverted",25,"Left",4.3881001,0,0,"B05"
"Gray","15","Left","Inverted",33,"Right",4.7431984,0,0,"B13"
"Gray","15","Left","Upright",6,"Right",5.9228337,0,0,"A06"
"Gray","15","Left","Upright",14,"Right",4.5548881,0,0,"A14"
"Gray","15","Left","Upright",16,"Left",3.3353467,0,0,"A16"
"Gray","15","Left","Inverted",29,"Left",4.4900261,0,0,"B09"
"Gray","15","Left","Inverted",28,"Left",6.5679677,0,0,"B08"
"Gray","15","Left","Upright",19,"Left",2.7908551,0,0,"A19"
"Gray","15","Left","Upright",16,"Right",11.3521089,0,0,"A16"
"Gray","15","Left","Upright",14,"Left",3.4104691,0,0,"A14"
"Gray","15","Left","Inverted",30,"Right",8.3215616,0,0,"B10"
"Gray","15","Left","Upright",3,"Left",5.3530774,0,0,"A03"
"Gray","15","Left","Inverted",27,"Left",4.975168,0,0,"B07"
"Gray","15","Left","Inverted",21,"Left",4.5041724,0,0,"B01"
"Gray","15","Left","Inverted",26,"Left",15,1,NA,"B06"
"Gray","15","Left","Upright",5,"Left",5.1242211,0,0,"A05"
"Gray","15","Left","Upright",12,"Left",5.4694849,0,0,"A12"
"Gray","15","Left","Upright",11,"Right",7.5149609,0,0,"A11"
"Gray","15","Left","Upright",19,"Right",10.1144112,0,0,"A19"
"Gray","15","Left","Inverted",40,"Left",5.1118878,0,0,"B20"
"Gray","15","Left","Inverted",28,"Right",11.162803,0,0,"B08"
"Gray","15","Left","Inverted",34,"Right",5.6322222,0,0,"B14"
"Gray","15","Left","Upright",9,"Right",4.6955445,0,0,"A09"
"Gray","15","Left","Upright",9,"Left",4.4794014,0,0,"A09"
"Gray","16","Right","Inverted",32,"Right",13.385778,0,0,"B12"
"Gray","16","Right","Upright",19,"Left",15,1,NA,"A19"
"Gray","16","Right","Inverted",39,"Right",15,1,NA,"B19"
"Gray","16","Right","Upright",17,"Right",15,1,NA,"A17"
"Gray","16","Right","Upright",16,"Left",15,1,NA,"A16"
"Gray","16","Right","Upright",10,"Left",6.4546458,0,0,"A10"
"Gray","16","Right","Inverted",26,"Left",15,1,NA,"B06"
"Gray","16","Right","Upright",13,"Right",3.2279639,0,0,"A13"
"Gray","16","Right","Inverted",34,"Right",15,1,NA,"B14"
"Gray","16","Right","Upright",13,"Left",4.9890435,0,0,"A13"
"Gray","16","Right","Upright",3,"Right",4.7567893,0,0,"A03"
"Gray","16","Right","Inverted",36,"Right",15,1,NA,"B16"
"Gray","16","Right","Inverted",23,"Right",13.6584085,0,0,"B03"
"Gray","16","Right","Inverted",37,"Left",4.6706454,0,0,"B17"
"Gray","16","Right","Upright",10,"Right",12.2253224,0,0,"A10"
"Gray","16","Right","Upright",3,"Left",6.9921753,0,0,"A03"
"Gray","16","Right","Upright",18,"Left",15,1,NA,"A18"
"Gray","16","Right","Upright",6,"Left",10.617046,0,0,"A06"
"Gray","16","Right","Inverted",35,"Right",6.1246543,0,0,"B15"
"Gray","16","Right","Upright",8,"Right",15,1,NA,"A08"
"Gray","16","Right","Inverted",38,"Left",15,1,NA,"B18"
"Gray","16","Right","Upright",12,"Right",15,1,NA,"A12"
"Gray","16","Right","Inverted",27,"Right",8.8817998,0,0,"B07"
"Gray","16","Right","Upright",1,"Left",11.8116962,0,0,"A01"
"Gray","16","Right","Upright",6,"Right",15,1,NA,"A06"
"Gray","16","Right","Upright",2,"Right",15,1,NA,"A02"
"Gray","16","Right","Inverted",23,"Left",7.9658681,0,0,"B03"
"Gray","16","Right","Upright",12,"Left",15,1,NA,"A12"
"Gray","16","Right","Inverted",25,"Right",15,1,NA,"B05"
"Gray","16","Right","Upright",15,"Left",15,1,NA,"A15"
"Gray","16","Right","Upright",15,"Right",15,1,NA,"A15"
"Gray","16","Right","Inverted",27,"Left",15,1,NA,"B07"
"Gray","16","Right","Inverted",26,"Right",15,1,NA,"B06"
"Gray","16","Right","Upright",16,"Right",5.9071464,0,0,"A16"
"Gray","16","Right","Inverted",25,"Left",15,1,NA,"B05"
"Gray","16","Right","Upright",8,"Left",15,1,NA,"A08"
"Gray","16","Right","Inverted",29,"Left",7.5421856,0,0,"B09"
"Gray","16","Right","Inverted",36,"Left",15,1,NA,"B16"
"Gray","16","Right","Upright",5,"Left",7.0998791,0,0,"A05"
"Gray","16","Right","Upright",7,"Right",15,1,NA,"A07"
"Gray","16","Right","Inverted",40,"Right",5.0365653,0,0,"B20"
"Gray","16","Right","Upright",19,"Right",15,1,NA,"A19"
"Gray","16","Right","Upright",11,"Left",4.5354148,0,0,"A11"
"Gray","16","Right","Inverted",38,"Right",11.1345632,0,0,"B18"
"Gray","16","Right","Inverted",21,"Left",7.8509941,0,0,"B01"
"Gray","16","Right","Inverted",39,"Left",15,1,NA,"B19"
"Gray","16","Right","Inverted",34,"Left",2.5001042,0,0,"B14"
"Gray","16","Right","Upright",4,"Right",10.5588393,0,0,"A04"
"Gray","16","Right","Inverted",35,"Left",9.3986498,0,0,"B15"
"Gray","16","Right","Inverted",22,"Left",15,1,NA,"B02"
"Gray","16","Right","Inverted",33,"Left",15,1,NA,"B13"
"Gray","16","Right","Upright",14,"Left",8.5132659,0,0,"A14"
"Gray","16","Right","Upright",9,"Left",5.6773865,0,0,"A09"
"Gray","16","Right","Inverted",30,"Left",2.7986806,0,0,"B10"
"Gray","16","Right","Inverted",29,"Right",4.8236675,0,0,"B09"
"Gray","16","Right","Inverted",28,"Right",7.9069159,0,0,"B08"
"Gray","16","Right","Inverted",24,"Left",15,1,NA,"B04"
"Gray","16","Right","Inverted",31,"Right",5.6112682,0,0,"B11"
"Gray","16","Right","Upright",1,"Right",14.0799914,0,0,"A01"
"Gray","16","Right","Upright",7,"Left",15,1,NA,"A07"
"Gray","16","Right","Inverted",24,"Right",7.8576091,0,0,"B04"
"Gray","16","Right","Upright",4,"Left",3.934747,0,0,"A04"
"Gray","16","Right","Inverted",31,"Left",15,1,NA,"B11"
"Gray","16","Right","Inverted",22,"Right",10.2904139,0,0,"B02"
"Gray","16","Right","Upright",5,"Right",8.396167,0,0,"A05"
"Gray","16","Right","Inverted",37,"Right",3.1138671,0,0,"B17"
"Gray","16","Right","Upright",9,"Right",15,1,NA,"A09"
"Gray","16","Right","Upright",18,"Right",15,1,NA,"A18"
"Gray","16","Right","Upright",20,"Left",3.4952636,0,0,"A20"
"Gray","16","Right","Upright",14,"Right",6.1016626,0,0,"A14"
"Gray","16","Right","Inverted",21,"Right",4.0893499,0,0,"B01"
"Gray","16","Right","Upright",2,"Left",15,1,NA,"A02"
"Gray","16","Right","Upright",17,"Left",15,1,NA,"A17"
"Gray","16","Right","Inverted",40,"Left",15,1,NA,"B20"
"Gray","16","Right","Inverted",32,"Left",15,1,NA,"B12"
"Gray","16","Right","Upright",11,"Right",2.4197465,0,0,"A11"
"Gray","16","Right","Upright",20,"Right",15,1,NA,"A20"
"Gray","16","Right","Inverted",28,"Left",10.4337265,0,0,"B08"
"Gray","16","Right","Inverted",33,"Right",3.2368781,0,0,"B13"
"Gray","16","Right","Inverted",30,"Right",15,1,NA,"B10"
"Gray","17","Left","Inverted",31,"Right",1.6548061,0,0,"B11"
"Gray","17","Left","Upright",2,"Left",1.0319215,0,0,"A02"
"Gray","17","Left","Inverted",29,"Left",1.1209931,0,0,"B09"
"Gray","17","Left","Inverted",34,"Right",2.0487402,0,0,"B14"
"Gray","17","Left","Upright",13,"Left",0.8470996,0,0,"A13"
"Gray","17","Left","Inverted",22,"Left",1.1684936,0,0,"B02"
"Gray","17","Left","Inverted",38,"Right",1.9958901,0,0,"B18"
"Gray","17","Left","Inverted",36,"Left",1.3176299,0,0,"B16"
"Gray","17","Left","Inverted",23,"Right",3.0838576,0,0,"B03"
"Gray","17","Left","Upright",20,"Left",1.3299158,0,0,"A20"
"Gray","17","Left","Inverted",37,"Left",1.132331,0,0,"B17"
"Gray","17","Left","Upright",9,"Left",1.5117157,0,0,"A09"
"Gray","17","Left","Upright",13,"Right",1.5208638,0,0,"A13"
"Gray","17","Left","Upright",15,"Left",2.0251047,0,0,"A15"
"Gray","17","Left","Upright",1,"Left",1.5348097,0,0,"A01"
"Gray","17","Left","Inverted",26,"Left",1.2621148,0,0,"B06"
"Gray","17","Left","Upright",8,"Left",1.7398354,0,0,"A08"
"Gray","17","Left","Upright",7,"Left",1.2758309,0,0,"A07"
"Gray","17","Left","Upright",14,"Left",1.671741,0,0,"A14"
"Gray","17","Left","Upright",15,"Right",3.4748218,0,0,"A15"
"Gray","17","Left","Upright",5,"Right",3.5869431,0,0,"A05"
"Gray","17","Left","Upright",14,"Right",3.4316779,0,0,"A14"
"Gray","17","Left","Inverted",39,"Right",1.4532464,0,0,"B19"
"Gray","17","Left","Inverted",36,"Right",1.110655,0,0,"B16"
"Gray","17","Left","Upright",16,"Left",1.6273981,0,0,"A16"
"Gray","17","Left","Inverted",24,"Right",4.540911,0,1,"B04"
"Gray","17","Left","Upright",5,"Left",1.2922227,0,0,"A05"
"Gray","17","Left","Upright",6,"Left",1.4140033,0,0,"A06"
"Gray","17","Left","Upright",1,"Right",1.0848784,0,0,"A01"
"Gray","17","Left","Upright",17,"Right",0.9849797,0,0,"A17"
"Gray","17","Left","Inverted",40,"Right",0.9048824,0,0,"B20"
"Gray","17","Left","Upright",18,"Right",1.6798857,0,0,"A18"
"Gray","17","Left","Inverted",40,"Left",0.9948734,0,0,"B20"
"Gray","17","Left","Upright",17,"Left",1.7009754,0,0,"A17"
"Gray","17","Left","Inverted",21,"Left",1.2965203,0,0,"B01"
"Gray","17","Left","Upright",19,"Right",1.283959,0,0,"A19"
"Gray","17","Left","Inverted",21,"Right",1.0150017,0,0,"B01"
"Gray","17","Left","Upright",9,"Right",0.9595784,0,0,"A09"
"Gray","17","Left","Upright",18,"Left",1.0251599,0,0,"A18"
"Gray","17","Left","Upright",8,"Right",0.9967016,0,0,"A08"
"Gray","17","Left","Inverted",32,"Right",3.4045598,0,0,"B12"
"Gray","17","Left","Inverted",23,"Left",1.0536725,0,0,"B03"
"Gray","17","Left","Inverted",29,"Right",0.8639096,0,0,"B09"
"Gray","17","Left","Upright",7,"Right",1.1169868,0,0,"A07"
"Gray","17","Left","Upright",11,"Right",1.0429145,0,0,"A11"
"Gray","17","Left","Inverted",38,"Left",0.9114095,0,0,"B18"
"Gray","17","Left","Inverted",27,"Right",0.7517473,0,0,"B07"
"Gray","17","Left","Upright",4,"Right",0.7628627,0,0,"A04"
"Gray","17","Left","Inverted",28,"Right",1.1359017,0,0,"B08"
"Gray","17","Left","Inverted",37,"Right",0.9098801,0,0,"B17"
"Gray","17","Left","Inverted",35,"Right",1.02842,0,0,"B15"
"Gray","17","Left","Inverted",31,"Left",1.3113046,0,0,"B11"
"Gray","17","Left","Inverted",25,"Left",1.0198842,0,0,"B05"
"Gray","17","Left","Upright",20,"Right",0.9262152,0,0,"A20"
"Gray","17","Left","Inverted",33,"Left",0.8853381,0,0,"B13"
"Gray","17","Left","Inverted",25,"Right",0.9370272,0,0,"B05"
"Gray","17","Left","Inverted",27,"Left",0.9887804,0,0,"B07"
"Gray","17","Left","Upright",2,"Right",1.1520887,0,0,"A02"
"Gray","17","Left","Upright",12,"Right",0.8727354,0,0,"A12"
"Gray","17","Left","Inverted",32,"Left",1.0248265,0,0,"B12"
"Gray","17","Left","Inverted",30,"Right",2.5567504,0,0,"B10"
"Gray","17","Left","Upright",3,"Right",2.2716757,0,0,"A03"
"Gray","17","Left","Inverted",33,"Right",3.8275928,0,1,"B13"
"Gray","17","Left","Upright",4,"Left",0.953984,0,0,"A04"
"Gray","17","Left","Upright",19,"Left",0.9629664,0,0,"A19"
"Gray","17","Left","Inverted",35,"Left",1.1540663,0,0,"B15"
"Gray","17","Left","Upright",10,"Left",1.2098432,0,0,"A10"
"Gray","17","Left","Inverted",34,"Left",1.0493884,0,0,"B14"
"Gray","17","Left","Inverted",30,"Left",0.8879041,0,0,"B10"
"Gray","17","Left","Upright",10,"Right",1.0186707,0,0,"A10"
"Gray","17","Left","Upright",12,"Left",0.8232923,0,0,"A12"
"Gray","17","Left","Inverted",22,"Right",0.8752557,0,0,"B02"
"Gray","17","Left","Inverted",28,"Left",0.9271551,0,0,"B08"
"Gray","17","Left","Upright",11,"Left",0.8904506,0,0,"A11"
"Gray","17","Left","Inverted",24,"Left",0.8419918,0,0,"B04"
"Gray","17","Left","Upright",16,"Right",0.7251235,0,0,"A16"
"Gray","17","Left","Upright",3,"Left",0.8000156,0,0,"A03"
"Gray","17","Left","Inverted",26,"Right",0.9896972,0,0,"B06"
"Gray","17","Left","Upright",6,"Right",0.948511,0,0,"A06"
"Gray","17","Left","Inverted",39,"Left",1.2851239,0,0,"B19"
"Gray","18","Left","Upright",17,"Left",1.980572,0,0,"A17"
"Gray","18","Left","Inverted",26,"Left",4.7511317,0,0,"B06"
"Gray","18","Left","Inverted",25,"Left",2.9112001,0,0,"B05"
"Gray","18","Left","Inverted",23,"Right",5.1952368,0,0,"B03"
"Gray","18","Left","Inverted",36,"Left",3.6359768,0,0,"B16"
"Gray","18","Left","Upright",19,"Left",2.070511,0,0,"A19"
"Gray","18","Left","Upright",9,"Left",1.7975307,0,0,"A09"
"Gray","18","Left","Upright",9,"Right",2.3405328,0,0,"A09"
"Gray","18","Left","Upright",15,"Left",2.1978794,0,0,"A15"
"Gray","18","Left","Upright",1,"Right",2.6422938,0,0,"A01"
"Gray","18","Left","Upright",20,"Left",1.8022219,0,0,"A20"
"Gray","18","Left","Inverted",29,"Left",3.0613729,0,0,"B09"
"Gray","18","Left","Upright",13,"Right",1.9741392,0,0,"A13"
"Gray","18","Left","Inverted",30,"Left",4.0920669,0,0,"B10"
"Gray","18","Left","Upright",7,"Left",3.5691736,0,0,"A07"
"Gray","18","Left","Upright",10,"Left",3.2654503,0,0,"A10"
"Gray","18","Left","Inverted",24,"Left",3.0365778,0,0,"B04"
"Gray","18","Left","Upright",2,"Left",4.6780507,0,0,"A02"
"Gray","18","Left","Inverted",24,"Right",3.2264094,0,0,"B04"
"Gray","18","Left","Upright",18,"Right",3.6337792,0,0,"A18"
"Gray","18","Left","Inverted",27,"Right",4.1752442,0,0,"B07"
"Gray","18","Left","Upright",19,"Right",3.8259803,0,0,"A19"
"Gray","18","Left","Inverted",23,"Left",2.1341925,0,0,"B03"
"Gray","18","Left","Upright",8,"Left",2.5155041,0,0,"A08"
"Gray","18","Left","Upright",15,"Right",3.9150622,0,0,"A15"
"Gray","18","Left","Inverted",28,"Right",3.2172331,0,0,"B08"
"Gray","18","Left","Inverted",34,"Right",2.4016895,0,0,"B14"
"Gray","18","Left","Upright",7,"Right",2.8750802,0,0,"A07"
"Gray","18","Left","Inverted",21,"Right",2.2857228,0,0,"B01"
"Gray","18","Left","Upright",3,"Left",2.9101721,0,0,"A03"
"Gray","18","Left","Inverted",27,"Left",2.5090425,0,0,"B07"
"Gray","18","Left","Inverted",21,"Left",2.2911218,0,0,"B01"
"Gray","18","Left","Inverted",22,"Right",6.2720117,0,0,"B02"
"Gray","18","Left","Inverted",37,"Left",2.0235818,0,0,"B17"
"Gray","18","Left","Upright",3,"Right",2.9637264,0,0,"A03"
"Gray","18","Left","Inverted",40,"Left",2.2659996,0,0,"B20"
"Gray","18","Left","Upright",20,"Right",2.6621784,0,0,"A20"
"Gray","18","Left","Upright",6,"Right",2.8976103,0,0,"A06"
"Gray","18","Left","Inverted",36,"Right",3.6052181,0,0,"B16"
"Gray","18","Left","Upright",14,"Right",2.7150791,0,0,"A14"
"Gray","18","Left","Inverted",35,"Left",4.2663307,0,0,"B15"
"Gray","18","Left","Inverted",29,"Right",2.5306899,0,0,"B09"
"Gray","18","Left","Inverted",40,"Right",3.5682403,0,0,"B20"
"Gray","18","Left","Upright",8,"Right",3.0700743,0,0,"A08"
"Gray","18","Left","Upright",5,"Right",3.2020848,0,0,"A05"
"Gray","18","Left","Inverted",39,"Left",2.7278913,0,0,"B19"
